"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1975",0.72224,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1976",1.117322,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1977",1.310465,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1978",1.545424,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1979",1.889158,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.248345,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.507352,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1982",2.943549,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1983",3.894997,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1984",4.982019,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1985",5.636288,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1986",6.23097,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1987",6.309489,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1988",6.627584,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1989",6.846781,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1990",10.162419,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1991",14.104387,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1992",13.356609,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1993",12.581988,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1994",12.505456,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1995",14.691666,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1996",14.93329,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1997",14.987858,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1998",15.278254,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","1999",17.488387,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2000",20.419105,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2001",23.015884,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2002",24.672962,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2003",25.285976,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2004",25.111495,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2005",25.181794,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2006",33.669938,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2007",37.090219,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2008",36.118058,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2009",38.513827,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2010",42.36774,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2011",48.765169,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2012",54.341128,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2013",56.491107,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2014",59.642819,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2015",63.636288,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2016",63.137552,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2017",65.49856,
"OMN","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1971",0.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1972",0.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1973",0.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1974",0.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1975",0.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1976",1.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1977",1.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1978",1.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1979",1.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1980",1.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1981",2.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1982",2.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1983",2.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1984",3.5,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1985",3.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1986",4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1987",3.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1988",4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1989",3.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1990",5.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1991",7.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1992",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1993",6.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1994",5.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1995",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1996",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1997",6.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1998",6.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","1999",7.8,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2000",9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2001",10,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2002",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2003",10.6,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2004",10.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2005",10,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2006",13,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2007",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2008",13.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2009",13.4,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2010",13.9,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2011",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2012",15.7,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2013",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2014",15.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2015",15.2,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2016",14.3,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2017",14.1,
"OMN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1971",2.486548,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1972",2.660544,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1973",2.917585,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1974",2.978268,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1975",3.096657,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1976",3.092588,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1977",3.070677,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1978",2.902162,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1979",3.059528,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.91099,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.522492,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1982",2.961885,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1983",3.394105,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1984",2.813344,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1985",2.666133,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1986",2.749261,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1987",3.053915,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1988",2.390267,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1989",2.495059,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1990",2.56342,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1991",2.995382,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1992",3.527763,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1993",3.549679,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1994",3.772839,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1995",4.091661,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1996",4.129179,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1997",4.337951,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1998",5.401175,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","1999",4.68859,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2000",4.87777,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2001",5.869649,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2002",5.099018,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2003",5.202886,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2004",5.290719,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2005",6.776118,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2006",7.159286,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2007",7.056916,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2008",6.550758,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2009",8.034771,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2010",8.878513,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2011",9.527086,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2012",9.783195,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2013",9.899352,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2014",10.636012,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2015",10.102101,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2016",10.191378,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2017",9.612198,
"PAN","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1971",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1972",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1973",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1974",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1975",1.8,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1976",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1977",1.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1978",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1979",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1980",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1981",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1982",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1983",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1984",1.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1985",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1986",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1987",1.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1988",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1989",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1990",1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1991",1.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1992",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1993",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1994",1.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1995",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1996",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1997",1.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1998",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","1999",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2000",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2001",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2002",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2003",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2004",1.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2005",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2006",2.1,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2007",2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2008",1.9,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2009",2.2,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2010",2.4,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2011",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2012",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2013",2.6,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2014",2.7,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2015",2.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2016",2.5,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2017",2.3,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1971",2.240474,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1972",2.469786,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1973",3.456428,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1974",2.998563,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1975",4.927527,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1976",3.47853,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1977",4.047407,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1978",3.831656,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1979",6.210288,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1980",6.982121,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1981",8.478926,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1982",9.21632,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1983",9.559386,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1984",10.655332,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1985",10.685735,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1986",11.397005,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1987",11.634748,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1988",12.044357,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1989",12.829697,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1990",12.431991,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1991",13.731547,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1992",14.453934,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1993",15.269861,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1994",16.055832,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1995",16.831699,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1996",17.632731,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1997",19.179641,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1998",20.426688,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","1999",22.554592,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2000",21.257766,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2001",22.477361,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2002",26.559287,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2003",27.85915,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2004",30.866828,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2005",33.211677,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2006",38.463634,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2007",43.99655,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2008",46.921888,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2009",48.040842,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2010",55.503424,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2011",62.494971,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2012",69.561812,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2013",71.288579,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2014",76.627172,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2015",77.645489,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2016",79.084102,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2017",80.116551,
"QAT","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1971",18.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1972",18.9,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1973",24.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1974",19.5,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1975",30,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1976",20,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1977",22.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1978",20,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1979",30.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1980",31.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1981",34.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1982",33.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1983",30.9,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1984",31.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1985",28.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1986",28.6,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1987",27.6,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1988",27.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1989",27.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1990",26.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1991",28.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1992",29.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1993",30.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1994",31.7,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1995",32.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1996",33.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1997",35.9,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1998",37.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","1999",39.6,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2000",35.9,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2001",36.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2002",41.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2003",40.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2004",40.7,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2005",38.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2006",38.1,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2007",37,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2008",33.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2009",30.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2010",31.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2011",32,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2012",33,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2013",31.7,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2014",32.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2015",31.3,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2016",30.8,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2017",30.4,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2018",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1971",1.215743,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1972",1.250851,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1973",1.379128,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1974",1.469605,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1975",1.609257,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1976",1.676251,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1977",1.818236,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1978",1.76294,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1979",1.954134,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.040625,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.002294,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1982",1.92602,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1983",1.907434,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1984",2.039982,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1985",2.124697,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1986",2.042655,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1987",2.068894,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1988",1.967231,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1989",2.079177,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1990",2.133389,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1991",2.128483,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1992",2.322301,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1993",2.264493,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1994",2.326709,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1995",2.478529,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1996",2.597371,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1997",2.868096,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1998",3.191916,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","1999",3.555822,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","2000",3.521497,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","2001",3.8357,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","2002",3.916607,
"SEN","AIREMISSION","CO2","MLN_TONNE","A","2003",3.809677,
